"VCMAX25__06","SLA__06","LEAFAGECRIT__06","RS_SCALE","HYDROL_HUMCSTE__06","SOIL_Q10","Noise","NEEt_noise_rmsd","NEEt_noise_sink","NEEt_noise_springslope","NEEt_noise_autumnslope","NEEt_noise_initial_stocks","fluxlat_noise_rmsd","fluxlat_noise_peak","fluxlat_noise_springslope","fluxlat_noise_autumnslope"
-0.475447929552938,0.379162136271285,-0.017015433282306,0.886560487043114,-0.54873101451239,0.264282088569566,0.0366473578768879,0.180740882846001,-4.8000557542764,-5.36689248469561,1.95181299974975,1.54071064043819,3.05349899261218,101.976715808445,59.0834933183527,-29.5528651082943
-0.511684740581198,0.487270868074451,0.462704073690879,0.693191509541303,0.137999063038222,0.250477636056378,0.00707158403801285,0.357889577730428,-4.77881183539466,-5.32889031513884,2.12734453610729,1.56630689771191,3.32528759865007,101.999509599474,57.9110064524476,-30.7028248385866
-0.596294510947619,0.89309170500865,0.707651709641812,0.727237524323813,-0.571221420954355,0.273225065186199,-0.0213606954686236,0.423811412475614,-4.70512557387337,-5.31119498978906,2.11173522715679,1.52378572147427,3.538720402572,99.8667449315389,57.8839324951172,-30.7833428281866
-0.263985087559399,-0.239829628890214,0.774049442054779,0.189265073459765,-0.615881090172782,0.262332659517675,-0.0233543209906973,0.351685876703377,-4.6720653986722,-5.34740016631194,2.26164277620372,1.54304907846381,3.18404224952862,100.864767731561,57.1777491975856,-30.2923958628836
-0.320649774665773,-0.0493237835649427,0.32867159937304,0.439599082468679,-0.154930301408219,0.272255908065487,-0.0268958806000795,0.334143766277091,-4.80447132842528,-5.40134825738249,2.28353777369089,1.52484492800795,3.50158568267624,103.876032108731,58.0912416849085,-31.5180988526515
-0.510444271854502,0.87074959340522,0.904383067443529,0.631483868516918,0.214186356043888,0.254849609821916,-0.0409193110181812,0.490910817356187,-4.93664807094319,-5.52517797981196,2.08713922954724,1.55784862631663,3.50257003368663,101.767995643616,58.7131314691677,-30.0526692400376
-0.506183585440065,0.759206159787039,0.227742486056491,0.753848599603776,-0.0439062790624831,0.253532833933864,-0.0440823867496486,0.308491311287123,-4.91992923192811,-5.50084101211107,2.12383007806699,1.56061710508766,3.1787566172591,102.204696697659,59.1230069000234,-31.199721294492
-0.540496118755324,0.977926568053592,0.238095566370618,0.642329000261935,0.157724536377376,0.270920885615753,0.00438283098009155,0.293319445900392,-4.89050371277699,-5.51491629102525,1.97556718044915,1.52764307331381,2.97506201730686,101.417376708984,58.7465500111221,-29.695629975251
-0.155906440292327,-0.292430622391459,0.391642023872832,0.430780112473613,-0.236998993251668,0.249383377439926,-0.110780196382209,0.369228798813603,-4.94641827768646,-5.54088903412776,2.37550006356352,1.56799929359295,3.73036812864026,103.839762878418,59.4778488221989,-31.4601122367019
-0.370286073899831,0.0747962841643985,0.581246553455056,0.584867154643121,0.191435786113904,0.257624133562674,0.0145174981558094,0.367029960606021,-4.80704045970015,-5.40118973269801,2.16856987089219,1.5525004457686,3.40069192677057,103.426985613505,58.3122381534628,-30.2749288703037
-0.523861710990436,0.960137629188236,0.687240976555909,0.527295709645859,-0.910503547802126,0.277452096517744,-0.00607371389483993,0.394800066877155,-4.92292369242932,-5.54179376101626,1.93384240095882,1.51587132058921,3.72922338688449,99.9222995122274,58.8472637003468,-28.3707761489661
-0.0285140614035141,-0.445149664303504,0.963435882241179,0.421496519502796,0.0290385987653641,0.275566416298627,-0.00759097157988052,0.532768498810942,-4.84291414629297,-5.44355961963388,2.39905403963644,1.51861708964134,4.48828108027849,104.30616423289,58.926933609542,-31.4256557107249
-0.509448750679027,0.871314772206993,0.189144080769583,0.441917080667835,-0.157541281894062,0.263603264251231,0.0465873916270542,0.289879905867611,-4.94776035645373,-5.53837747676675,2.13632040486325,1.54101789325978,3.04217256420798,102.074448098077,58.2521205406035,-31.4867925503305
-0.501530925293625,0.528364570711464,0.116024756987822,0.912445696533728,-0.765784598287727,0.252168976240185,0.0240441378761794,0.221575787365854,-4.84298389848846,-5.42021555971176,1.92745436067859,1.56383242238007,3.38269449518589,101.272705968221,59.4371069518469,-28.7585493426767
-0.477607826638602,0.830402825454802,0.470993745739807,0.378740714287174,-0.822553759813418,0.240159209328871,-0.0342176003193818,0.308434853119052,-4.98116865438533,-5.63211491851044,1.93376385236773,1.58601729949623,3.35568231339594,100.538255839878,58.8028722446452,-28.0690015073019
-0.460289578502554,0.663714244782764,0.953951969230904,0.432096666730171,-0.493398184566525,0.244670037917049,-0.0164762952612019,0.481128130261881,-4.98975494693696,-5.53991923780197,2.21964317698061,1.57718302607464,3.41823366857677,101.983437326219,58.350488191138,-31.0051655767853
-0.348645156494837,-0.114544615778854,0.517622039630429,0.670989577343303,-0.546053613306388,0.241629813958914,0.00468354807085752,0.316829154675169,-4.61597561998133,-5.31107201952768,2.29478519367921,1.58355164849127,3.1460991995495,101.549749247233,58.5078790250645,-31.2512350128714
-0.280727181860331,-0.140374019523643,0.508501805588508,0.629084131851538,-0.121654418935626,0.2639347689059,-0.0817196868435244,0.403102605291312,-4.80888983847763,-5.41475697647882,2.35558343832967,1.54074990728077,3.80949861555715,103.909597969055,59.0676348199126,-31.9131550157412
-0.246894218462063,-0.313949006332898,0.53018381757626,0.583253888975041,-0.25837455988696,0.243109224748098,-0.0599938619701397,0.420270228927374,-4.6350669361982,-5.27717210569585,2.47422850665805,1.58038343397493,4.04791247948093,101.80651772817,58.2711038906087,-32.7243157035433
-0.433652608779575,0.439975369275375,0.637236240013148,0.334876696943103,-0.535485050806224,0.243310754203037,-0.0267770533552409,0.367103755718573,-4.93654342069931,-5.48001017910499,2.17377644442109,1.57960764340714,3.11566130858165,102.180136299133,57.7413059608911,-30.4081292544642
-0.512692000544882,0.645912347986204,-0.018342449183172,0.377427988263705,-0.252839938436338,0.254283116097172,0.0190608727628618,0.193433835917533,-4.84506047963805,-5.41171646107321,1.99395650105109,1.55853385058435,2.88719937386235,101.784411578708,57.3127736191596,-30.4260771757877
-0.359818005746036,0.0993293907902266,0.0137904172499699,0.943061556554396,-0.0910194355760893,0.263303019075897,-0.0185239462548876,0.207945720080482,-4.88598943233228,-5.48076786218747,2.16459025676802,1.54242339845041,3.15410468233045,104.069631915622,60.1486840292972,-31.285007879232
0.343274518420581,-0.678240475683385,0.919872865191164,0.180979976840103,0.146127489727996,0.26279701354714,-0.0240046220512183,0.537152096922888,-5.06494429043414,-5.48430275757798,2.31670017834151,1.54183851514063,4.64942867813759,104.722666994731,58.5069289584314,-29.3835884238935
-0.485927862243617,0.800654281035188,0.767737812057661,0.240326013699115,0.0892432202145983,0.237598927447062,-0.011099119005015,0.457041041511408,-4.97980220657155,-5.54101440330229,2.17063446397696,1.59021117287921,3.51850712348285,102.51829662323,57.2449094705684,-30.7583602052073
-0.325514323928907,-0.0970800287388168,0.636464119359688,0.483884944090721,-0.26376718296534,0.255397906696994,0.0714243904898468,0.43080651806491,-4.71348276592835,-5.36739813991135,2.40747172559505,1.5566505670904,3.84672962637891,102.952925427755,58.1103372780225,-32.4542051027881
-0.461369340488205,0.440554851356025,0.281245776824518,0.936900782745766,0.138808272868687,0.241250825832529,0.0783001417572936,0.28801206854141,-4.90120809307882,-5.45799452471094,2.11015118351597,1.58444411736127,3.15241303784419,102.824826410082,59.562603988186,-30.4681992206672
-0.369958254226658,0.135418396895325,0.171663399802243,0.302042258821771,-0.366982187131932,0.261907825138059,-0.0244181143362056,0.223415363705498,-4.83336790179237,-5.42836574809312,2.20395567512968,1.54399755178929,2.95348124503591,103.102389038934,57.513779700956,-31.0330993647857
0.458032007020858,-0.758662659568606,-0.0322177764471728,0.7454871799542,-0.934818850366481,0.261820722224705,-0.0308994865338415,0.182105289027187,-4.89671699634528,-5.46402770982123,2.49883334504208,1.54542469113039,2.94828679632833,103.158543247647,60.7853298624357,-30.4487863764338
0.511566901077297,-0.766584743955678,0.0904597148992676,0.553619075496959,-0.977617544956619,0.258629832968553,0.031370525706738,0.214271057037976,-4.93744434917971,-5.5252738200412,2.44508088946989,1.55115087627564,2.99710250335135,103.021394750807,60.6456965091408,-29.6593302136297
-0.552848026574416,0.817693042624632,0.210124089188615,0.63694729042158,0.237716865183734,0.245991967015426,0.0615969671265669,0.257487844961141,-4.79729064174535,-5.4011031548256,1.94452211853819,1.57479625254382,2.98336327155292,100.990177536011,57.9409138476977,-29.2250863644876
-0.213107326651781,-0.231421567317871,0.116508829663746,0.144208153071741,-0.00646466318920957,0.240084997357942,-0.0464014686012575,0.210686496159372,-4.86841042047672,-5.4808122019826,2.21152881324088,1.58513547457915,3.35042844408699,104.092606332567,57.5980501996574,-30.1309578609899
0.763078867160836,-0.832974579832472,-0.484734353062041,0.419786464105764,-0.789434663067728,0.250199374278591,0.0479004686677951,0.258053246697999,-5.0446885747715,-5.55105050333095,2.03250983247112,1.56674723616561,2.91112828420018,103.615085622999,60.2943099159067,-27.7086698732923
-0.475526514458908,0.72774483276219,0.650094421406165,0.896947307259479,-0.706780231230068,0.262574618058625,-0.0235215389792295,0.379858538105649,-5.00570220025111,-5.57655915252971,2.08195804359758,1.54404389700176,3.20750978484668,101.797006437514,60.2768547587497,-29.8756529814069
0.103660777682342,-0.519792152551279,0.0913194777356405,0.807672801678185,0.421418700227529,0.271848120726706,0.0758349982561681,0.264434507821767,-4.94849046841864,-5.55607263124652,2.06482485531979,1.52616787104307,3.60896209452684,103.0831919988,60.9031826342306,-27.0747605786016
-0.26184494116718,-0.0246402681669422,0.0693747917338758,0.700406784903304,0.321536378850302,0.262051831482811,-0.0141552904885266,0.20853931368249,-4.99317646177587,-5.59355207276718,1.96116957497899,1.5443276874521,3.15578731956238,103.917747306824,60.1321689581358,-27.9947775845924
-0.522452431370681,0.754535650849246,0.162566835795043,0.781397733056586,-0.397879316810757,0.233889700845783,0.00237023198713162,0.236232253645935,-4.86409055423792,-5.47810385028858,2.08242253581442,1.59870579750532,2.98522072909409,101.455051316155,59.0649824509057,-30.7653859592339
-0.21636018997619,-0.307707166149649,0.174136882913907,0.338586541865697,0.313898693808958,0.268517970984237,-0.0131470129969652,0.202180119813299,-4.75610403322207,-5.35931332397159,2.0598949252575,1.53147820901722,3.22387220651001,101.824332216051,57.8923569192169,-28.3507209904305
-0.0739477962547078,-0.434030171772753,0.971478875257974,0.228191574843952,0.273121950145947,0.270245187303168,0.0321478591947265,0.457765445589787,-4.73787016509959,-5.36618997889432,2.13825109292101,1.52800750806819,4.07692028217189,102.933113076952,57.5399862666284,-28.6054560976345
-0.409254866275709,0.320627002538488,0.801263065942202,0.486317818639572,-0.35501293457837,0.269886727984124,0.00912406387070188,0.485528444851855,-4.9599844873137,-5.45350511766071,2.32061172480802,1.5294333275051,3.67722450036468,103.231886143155,58.2809183396319,-32.0675042638343
-0.564436810315487,0.750703524360492,0.633659578210524,0.607211378027342,-0.846533785366631,0.2775311803538,0.0739294331163306,0.383969594500265,-4.75258478784781,-5.33616124562961,1.97487141803473,1.51581899099256,3.69714772331362,99.7394013086955,57.8812757420284,-29.0354359951925
-0.425198159934379,0.245080184619084,0.147191669369845,0.974534648313582,-0.697516994045182,0.244643509002529,-0.00888323583742513,0.190038247863415,-4.81935402186537,-5.42167302164378,2.04079074310176,1.5782962013418,3.08268807336235,102.417574946086,59.7751459180668,-29.4684603064376
-0.288396670821041,-0.0392855849267896,0.448004946557985,0.341303484549762,-0.983601517484966,0.273635491370367,0.0169825880143559,0.25759813467898,-4.84374638251211,-5.51565837110414,1.97784552943673,1.52262483811683,3.35620670355826,101.322428427802,58.7110200779412,-27.5183876217031
-0.560736524865037,0.832153676922447,0.0409299895828723,0.553516998423685,-0.270817443381559,0.264235628497918,0.0499538575089967,0.223068567383446,-4.78483060186591,-5.38367980181236,2.00160811997886,1.54009969915023,2.97419564188852,100.966391669379,57.7244657624152,-30.6269708114457
-0.5093573310422,0.860631388672458,0.65126474026443,0.442526985187986,-0.546043539981918,0.245534151488181,-0.0221272261127078,0.385210745447372,-4.91465332750522,-5.54236205056323,2.12128498185156,1.57557330776399,3.14943263278799,101.016634835137,58.3335041852408,-30.3141007622724
-0.407832923503578,0.178806352469921,0.657211972441686,0.640867839876112,-0.349638000112436,0.261886151770078,-0.0907499958333413,0.433529823469302,-4.78184572461942,-5.37201469896724,2.35344614588968,1.54471542373358,3.64301474751128,102.913869349162,58.3626214608069,-32.4184358621327
-0.343482052487888,0.0824467382243923,0.534164103486733,0.508833462914035,-0.693907052044207,0.237309161230006,-0.0513870635382621,0.29078975418623,-4.8357120464425,-5.48146973166489,2.15251992968042,1.59173207575805,2.94073296702686,102.636228116353,58.7452122389629,-29.6544999682882
-0.306347484133083,-0.0438884188745551,0.293982513058177,0.970519332763871,-0.784305079165399,0.274988139089422,-0.0334148211107768,0.218159229054734,-4.87015989747306,-5.48589144766494,2.09589762129617,1.5210318660138,2.97501110797335,103.14753273858,60.5708266446667,-29.3050422610903
-0.197358189913048,-0.354324109188141,0.827160072792977,0.315320368157571,0.134802657526905,0.247148196633442,0.0503377542339997,0.447277562802895,-4.62708272445525,-5.25755618202604,2.3334495505426,1.57191380649238,4.06995960471254,102.332544432746,57.0055931229745,-30.9661481365466
-0.464442798120329,0.318582605898949,0.0922385993776034,0.841627455806239,-0.417373486558792,0.261745908658967,-0.0301388231363384,0.19937933831534,-4.77918135795335,-5.37021340653507,2.11164160053194,1.54534010553107,2.97060816160996,102.243894873725,58.9644766256373,-30.9012526185645
-0.347319707695531,-0.125325451718549,0.364089192480533,0.957079866412917,-0.522333792656869,0.240081117969163,-0.000838774932486509,0.273838942438526,-4.6210316437282,-5.32165821493935,2.3079529974653,1.58697984975333,3.16114307211361,101.810256788466,59.4326657968183,-31.5468136386162
-0.440875253301451,0.38129214051678,0.489426818149056,0.632818980543142,-0.312998135795601,0.261687706146319,-0.0775759673041876,0.387221763873183,-4.92346330317559,-5.4323541967824,2.29181728687883,1.54505780196814,3.39133666901543,102.992968453301,58.6148788529058,-32.1722511544706
-0.492291886090867,0.475102325278587,0.0710799738742787,0.673292796171894,-0.684949343091429,0.237106944776882,0.0602140804282266,0.202377439129871,-4.82377710848596,-5.40616974532074,1.93828052822497,1.59242818094754,3.18846023045528,101.340286360847,58.5975534236559,-28.7955193648095
-0.255477896819668,-0.109425299718583,0.771743361938284,0.802066489348122,-0.599121259616857,0.239360622593371,-0.0234678868261959,0.388406224646987,-4.89572174517889,-5.54855792755857,2.31917796652237,1.58819875978224,3.26990470783223,103.741593954298,60.4457713905201,-31.0246864308294
-0.357022893932062,0.00630657342307894,0.763036241568014,0.704122139792354,0.066326853252098,0.260828625817227,0.0215141491724516,0.451663957157095,-4.76163047494083,-5.3811102387188,2.31790724628611,1.54667851907107,3.83710348012162,103.555447493659,58.7314554868206,-31.7781802549627
-0.0786547159202863,-0.367528976353748,0.291972878700527,-0.0756755639887732,-0.568216408804648,0.232187867650632,0.0601284351069489,0.236932512454208,-4.83384483028203,-5.44144318624985,2.32394015426579,1.60002752500077,3.33827614100686,102.194112099542,56.17068731208,-30.0038776376106
-0.232108307682709,-0.234031020592987,0.135728299908989,0.194714958235474,-0.110011600572303,0.251924529136498,0.0223337292266768,0.228175973854087,-4.8152630322511,-5.44009323947883,2.23176700597625,1.56253866457519,3.32238606312027,103.390689531962,57.6453017803931,-30.4725030131056
-0.221547093589227,-0.198661917304588,0.30426748219106,0.0836382472397037,0.146931525982143,0.270652694970781,0.0413794508727357,0.265345892592109,-4.90341354140583,-5.46830326873474,2.17078308972917,1.52685047269188,3.49698094171712,104.133606804742,57.1868848102067,-29.6479894343627
0.334457058034181,-0.703093466369092,0.860443555958025,0.268951562848605,-0.844586408833363,0.27241221380769,0.0444704925542018,0.422922537709867,-4.8072073043204,-5.41036996757025,2.37991913133065,1.52459215100862,3.42413299853194,101.857278209262,58.828504603268,-29.790215141895
-0.079957968717167,-0.42045176844361,0.804328416360371,0.0793404401962079,-0.601287063328471,0.27596744377498,-0.0872859708520037,0.413372783241919,-4.70147621036631,-5.3364565348555,2.34877024799317,1.51728459418337,3.61284455828385,101.876866319444,56.7172580594658,-30.6220873497272
0.188010037029305,-0.561721165824214,0.233457419233183,0.704070432395999,0.324808882417436,0.27250435645528,-0.0126905659608874,0.350632947304599,-5.04213732057906,-5.59590008018066,2.20101325877241,1.52478387353767,3.71843686027297,104.277953995599,60.8312335442471,-28.2403299684251
